zip_code,lat,lon
93464,49.435630692643976,12.586544659750762
93455,49.17446549766978,12.64771982318746
93492,49.42636456612698,12.620246836874431
93494,49.256427906375066,12.655915716920884
93192,49.15428065007469,12.342377377716815
93194,49.18867262295528,12.373316611764626
93449,49.3807928320554,12.691178227756733
93495,49.26555841806216,12.753599628036426
93497,49.23804887195009,12.676978686817066
93499,49.149794024438975,12.720316588646579
93199,49.14236096772307,12.409984760553721
96482,50.236060932315254,10.956832414220873
96476,50.33803347060098,10.7960254493508
96487,50.28139539581649,11.003214759522146
96237,50.21272580966568,11.09203989186316
96271,50.2268938451627,11.020423275644776
96274,50.12128080566423,10.873431551862598
96486,50.29499023749478,10.973026583373263
96484,50.3158608056395,10.9084355998709
96465,50.34155306216789,11.113915769594714
96472,50.29323842107685,11.044795399520199
96145,50.18526621121391,10.838918575705089
96242,50.214945201073846,11.142806492619348
96253,50.19725292060482,10.960968604644028
96479,50.26337686058542,10.898221567260952
96450,50.28812990873748,10.95304696712516
85250,48.37958288569028,11.2611543857811
85232,48.25078738734055,11.395147475058938
85221,48.2701516549608,11.472382680735478
85221,48.239295325386834,11.432314812365952
85221,48.269610850366774,11.423416894835114
85253,48.33618019363075,11.28648751082607
85778,48.31819086931401,11.549655237047633
85241,48.30225547841909,11.497371439585287
86567,48.42956610542448,11.36992987973536
85757,48.221929096441926,11.456789038938227
85757,48.23086707336717,11.461561918231281
85757,48.239908332854405,11.47920579739235
85229,48.35215441945757,11.376645979870847
85235,48.31791754451171,11.221567016501561
85238,48.408656713894146,11.480151991488086
85235,48.30192594079175,11.180203785125778
85244,48.33521367241267,11.439012248980998
85247,48.311637724412044,11.352593014278938
85254,48.283507736859995,11.261137536299733
85256,48.36707253860592,11.44884682780635
85258,48.38339281926297,11.423261017597417
94550,48.66382170074942,13.078112336235638
94486,48.61356188964637,12.992162371496802
94577,48.71505362454214,13.09108901449152
94547,48.73331067431121,13.14187278680905
94532,48.72253222968619,13.225066292648135
94508,48.75866880055236,13.187074940759262
94541,48.806909368130974,13.148974472866456
94551,48.8409354382026,13.137001875681088
94539,48.901455237229726,12.974847932695306
94505,48.90072709804252,12.924635416534194
94560,48.85852460924256,12.896559260053666
94569,48.81708850029978,12.804112985624803
94563,48.76137036824767,12.7998336963628
94562,48.70592464830253,12.825699018611747
94574,48.686243463658776,12.875773579743527
94486,48.697568358549425,13.00169629432751
94491,48.765988569875205,13.059911855712425
94530,48.80220572689899,13.09224320905393
94557,48.768189965324616,13.019294370226335
94469,48.823565993504964,12.941091979204222
94526,48.85004937090634,12.908070645048506
94447,48.79504124076112,12.867258123051371
94527,48.73698593317633,12.90121133028683
94554,48.74912496886318,12.95574466191302
94533,48.700364157355665,12.941847744843706
86733,48.85337671276253,10.615824093833979
86663,48.673000977102866,10.814416063773864
89429,48.62717184255989,10.33233385290083
89431,48.54449130195683,10.311785155686444
86657,48.72576366798867,10.556862572959714
86675,48.780522955741034,10.820967477227049
86647,48.582415180741904,10.72614116324781
86653,48.788120538491896,10.90517519250743
86738,48.853950444221724,10.569992308101389
89407,48.570696017772065,10.508291005471321
86609,48.703429019361835,10.78071676330568
86609,48.747103040260725,10.747040213128216
86735,48.75987059702511,10.445940052531578
86742,48.97018886164136,10.466093142842668
86681,48.83025250081701,10.76720063774539
89353,48.51180766399675,10.480959950692444
89423,48.56361130653943,10.396315081986026
86655,48.79472677005547,10.695781563783783
89437,48.604607576741124,10.367578700721415
89420,48.61345561472866,10.580760777983507
89438,48.51191269110437,10.560395762433942
86685,48.830775176760724,10.709775536549662
86687,48.759406197222056,10.786822724831225
86747,48.92626350885663,10.508082345037083
86748,48.9316369774938,10.473320974760497
86688,48.740318558325875,10.957213719553529
86690,48.64847756462424,10.783579191051343
86751,48.77789435827932,10.584018490445345
86653,48.8541009369009,10.85965902620411
86753,48.808251335633024,10.572439370428066
86720,48.868023078697924,10.515840607461588
86698,48.680906216957226,10.871802040454098
86732,48.9407901715421,10.603523278803413
86700,48.869283509968085,10.804540249467985
86641,48.675920263914826,10.939092888592775
86703,48.84779173117431,10.931605013221931
86704,48.81702534782631,10.968396972191039
86660,48.68024781189901,10.701040570527041
86637,48.50719430727943,10.615503744838952
86757,48.89556912168736,10.475032227986066
86650,48.8659794346252,10.714734075855498
86637,48.54235767068862,10.67819561409844
89426,48.614679300317704,10.432802827290448
86709,48.91083241295006,10.79094068817432
84130,48.63722040662491,12.509681883255572
94428,48.63601432640643,12.867109254118347
94405,48.6767454653352,12.70124742184395
84180,48.627581136117364,12.437304367298603
94437,48.65854945650188,12.588131685877034
84163,48.55183963772765,12.568189152756325
84152,48.726352929014375,12.444790611473477
84164,48.67307836776391,12.495752286174834
84183,48.619465095067575,12.39076356769266
94431,48.69565343098677,12.64994902278681
94419,48.576965572686674,12.638701480989235
94436,48.55251993742213,12.74606351000255
94522,48.73845623840733,12.757812909817888
84160,48.537899206906914,12.517549288078616
84552,48.33734595854512,12.667719733570015
84177,48.645409761423,12.532219552195375
84387,48.25591807103741,12.95424896494514
84333,48.5328553408234,12.743549409835522
94166,48.30728819558588,13.07237104439433
84367,48.306930728144906,12.832053871161515
85646,48.154738899022696,11.858279841210326
85617,47.98305015997286,12.00895444693462
83550,47.996323764833846,12.054331217077477
83553,48.03429106727442,12.045139875234815
85625,47.968876311400024,11.923551756082434
85560,48.08112820997375,11.98522854113049
85560,48.110077903606054,11.98145658401748
85658,48.00708311496973,11.791265453466703
85661,48.17208460761864,11.9173969138611
85625,47.982464931060655,11.873433192244168
85567,48.04490184982541,11.959657574986554
85664,48.15982144989146,11.985889380187357
85614,48.06906242261218,11.907972653737644
85570,48.18877152383294,11.8562334061364
85667,48.02237701938823,11.808364007233553
85599,48.14454996170684,11.786967587238605
85652,48.196076621344936,11.803362747783076
85586,48.170400344512096,11.803921804776824
85643,48.08550310410636,12.037126325573254
85591,48.11570581675281,11.770860165343835
85604,48.077977480122314,11.829777357569155
85111,48.840663342518226,11.212785209628713
93336,48.90161619227352,11.643357481062713
92339,49.027893407022475,11.486677071207605
85113,48.858038781014805,11.368913087686696
85114,48.810514231809165,11.281761228239702
85095,48.93474134068889,11.470117419934617
91795,48.863527012007786,11.074406952926026
85116,48.78933965759864,11.238966848649298
85072,48.8978783968764,11.168397422226084
85117,48.81970717895048,11.32808333447012
85080,48.820837525651534,11.380690628434747
85098,48.76286325252283,11.540072162185062
85122,48.856501612744495,11.331979760866425
85125,48.998890045486576,11.383125147001067
85110,48.946874268098846,11.388564252764024
85092,48.814178096770306,11.527950129536814
85101,48.81272631670715,11.46506967704152
93349,48.8538097815093,11.646640171846405
91804,48.864503601603076,11.014413951526809
85128,48.798085775662884,11.235595685572514
85129,48.828578088677496,11.617530189435449
85104,48.811923955575175,11.693171264003793
85131,48.94952655622216,11.20751290499537
85132,48.90791308279461,11.108562576430781
85134,48.86260952925799,11.445865685481422
85135,48.99837054145447,11.207211324740875
85137,48.91535359383196,11.30650596377487
91809,48.81456943772123,11.089969581407642
85139,48.8294790191951,11.419161359424319
85459,48.38365732763751,11.918408083355322
85461,48.31724297652396,11.98423189887828
85656,48.215374221193514,11.997770916941384
84405,48.27852017336901,12.158642964305095
85452,48.28060634317549,11.782224487588934
85462,48.35519110792936,11.887438222989477
85435,48.290397189305,11.900727682041245
85435,48.33066156413172,11.927608259208935
85435,48.3117082282517,11.892058102072014
85464,48.21620184789829,11.808753395064072
85659,48.18491574901679,11.978353077662543
84432,48.38475508149219,12.129170277316529
85457,48.2421003694537,11.930244730784864
84416,48.34625396947687,12.068164540711432
84424,48.22365633258774,12.075030129026125
84434,48.41433644384665,12.094358339273334
84435,48.253580437866006,12.048724583335245
85447,48.36566055458496,12.028871033215108
85452,48.28548825109283,11.842109918611488
85467,48.24455007632705,11.853008676434069
85445,48.32915016906803,11.843033474261855
85570,48.21810590696707,11.88118646743961
85669,48.1989489168507,11.944238927982727
85447,48.35919101587138,11.971069140961605
84427,48.21999790567377,12.132054721404447
84439,48.37626432043603,12.083435744653004
84416,48.35074061773038,12.138022408220197
85469,48.256289703517005,11.975691932694344
85456,48.39977062149545,11.971098450401813
84405,48.27994167204326,12.224513465820262
91056,49.58393116896788,10.96864361010838
90542,49.57639038237083,11.210278991611363
91074,49.57924145865369,10.901760908922622
91315,49.70742523698531,10.8617522319756
91083,49.64872799740891,11.026075804777536
91054,49.59617106801875,11.052936878277578
91077,49.6029305305353,11.118493612863032
91090,49.661431868565316,11.092093057529292
91330,49.77296499155449,11.043414728127342
91301,49.73205921288087,11.047455347172802
91301,49.71440115649956,11.044500395765635
91301,49.73509359845156,11.058234865556825
91301,49.716940688962616,11.102298174169832
91361,49.69204029285407,11.085082101136889
91327,49.774817903325925,11.341742414154325
91322,49.64885681400134,11.239920954961166
91353,49.69624483802206,11.04434925442298
91336,49.686995659832746,10.997091938871296
91077,49.64029651801279,11.132990541172815
91355,49.66013349855607,11.316670159153418
91338,49.61564289788395,11.233809772070998
91356,49.73991374597261,11.157113395842725
91077,49.598790446411456,11.15776545659048
91358,49.67941091182806,11.144003022768239
91094,49.64265358649728,11.058413722162756
91359,49.695142486428935,11.172277246348829
91077,49.60406952867241,11.136193776607422
91286,49.69401061365512,11.35279193310041
91099,49.66790514404926,11.069850091436473
91362,49.754855888165416,11.169864181076987
91346,49.80792912809441,11.21735932803862
91364,49.82093341777304,11.189683306773851
91365,49.74716381635006,11.127451214754647
91367,49.628946091711164,11.250317416170061
91369,49.715711758827474,11.131881851597958
91352,49.745439880772246,10.966134942184894
91301,49.71397611180045,11.068386757466195
91320,49.77463876568544,11.184148644502553
91349,49.700664571305424,11.248853497403799
85391,48.43664949127501,11.603801232634416
85395,48.50835032140477,11.750297498891879
84072,48.55304379121334,11.745053036248848
85386,48.29607128500954,11.631316450640494
85777,48.344441888482585,11.568519714259558
85356,48.40051375532445,11.752438362284392
85408,48.55834744087865,11.949202192278078
85410,48.45657494915367,11.841723666916012
85399,48.3328601787252,11.747756958306358
85413,48.54088221117546,11.87363037370362
85411,48.4268477075223,11.5300526252651
85414,48.453877726501055,11.652581355182548
85402,48.40724130156151,11.612145962308277
85416,48.44305452544817,11.84947574774901
85417,48.41499838205663,11.802174422953293
85419,48.51240950577083,11.908185000868793
85368,48.467772928041896,11.964202893419584
85405,48.54278824420265,11.80875739303847
85375,48.31919523465987,11.65163612554118
85307,48.470952182018955,11.564893957420711
84104,48.59292310248654,11.770147977048785
85368,48.499966811304084,11.949538234298801
85395,48.48275735898933,11.712643735809127
85406,48.453946666035904,11.778949126927674
94536,48.889555155876906,13.296031688204751
94548,48.856300998658895,13.27075771061865
94572,48.837270885496046,13.223756208133628
94579,48.78982017566737,13.2590971788647
94169,48.7611844608775,13.31418785866742
94163,48.77523387512267,13.346168702825388
94513,48.84936373642086,13.329081584511044
94481,48.87810087306662,13.394187314687171
94568,48.88460869824171,13.431538797860238
94556,48.88700988083787,13.47268043319664
94545,48.8613354044449,13.508059685648178
94151,48.88627367097351,13.577623401483327
94160,48.806908049165834,13.466075744814257
94157,48.775785350544446,13.451265593779587
94133,48.73195763745226,13.523386525632958
94078,48.80197817805352,13.55031484899399
94065,48.72296176596031,13.576709876430929
94146,48.816301486464134,13.578220348207092
94158,48.869657165761254,13.684258485678406
94143,48.78752270621059,13.658767154095871
94145,48.83043789331704,13.77626328931382
94118,48.7326008530222,13.68626136852357
94089,48.74101086651977,13.754014580400678
94518,48.887605589215774,13.33617659161337
82239,48.146459886068364,11.299254206304283
82278,48.23568289544189,11.063886045935567
82281,48.244160432783126,11.170639477964345
82223,48.16072785563743,11.328627643444408
82275,48.189635246454635,11.284247599413506
82256,48.19653658525162,11.247111136204147
82110,48.135423253034965,11.389146302293339
82110,48.11346645486728,11.351595284797941
82284,48.12727908710523,11.179858115743027
82194,48.184228936061395,11.38678578037376
82287,48.16679926477679,11.149061766997947
82288,48.13051952619338,11.118499943412068
82216,48.215399650440276,11.271508813048598
82291,48.20031886068989,11.143443009207976
82272,48.163403816111426,11.080426188685973
82140,48.19831924061571,11.334021327566989
82178,48.174216418488086,11.36843159455196
82296,48.128576815547426,11.203823451847963
82299,48.09970797909589,11.079172863999508
82294,48.23963917373314,11.14480484055327
82140,48.22049655316498,11.32337073657165
82110,48.14071951340684,11.35605601935709
90513,49.43510295961045,10.918654809053042
90579,49.49670508502022,10.815245381973671
90768,49.509295302475245,10.964764807623617
90763,49.46536435597207,11.006426230427893
82435,47.68751411230872,10.998803560878274
82433,47.67133284207708,11.051085565224286
82438,47.607215710255055,11.191845581159196
82488,47.56918015548801,11.097189167032257
82490,47.53456309363232,11.116895496688246
82491,47.47388589230917,11.028678611145812
82439,47.67865959938449,11.30421537528623
82494,47.4954337017981,11.276474372379832
82481,47.46748507066348,11.27829794749182
82418,47.68520559801602,11.192797042135343
82496,47.56671138806824,11.138715137628964
82441,47.630265488726444,11.229404043686529
82442,47.66706080321369,11.027863519435
82445,47.64837692916568,11.119686609441166
82449,47.720024839727856,11.147798155608246
82499,47.51914281584494,11.292771584757773
82497,47.61816824785866,11.023519346963788
82481,47.467326345883656,11.279290050336105
82487,47.60409139648223,11.05913203030889
82441,47.66584824370398,11.244553090052081
86479,48.252365715624514,10.52218362169003
86480,48.20677055000584,10.392826601929087
86488,48.236431774678046,10.307323568907856
89331,48.4313216998666,10.41930135539639
89349,48.335436247834785,10.440633758253137
89350,48.46522646695282,10.430899985866676
89355,48.49319359212594,10.417705832116289
89312,48.42438521062677,10.293096854362934
89335,48.36784374819304,10.302099774701164
89343,48.40269718008168,10.43926779231961
89358,48.37582558765785,10.361386928887317
86381,48.25655037093165,10.355044626826622
89340,48.43774188625964,10.221411330072545
86505,48.316441323438596,10.446907836509453
86476,48.30003309975029,10.363432870853082
89362,48.488865352198495,10.381573679227785
86470,48.28854718010853,10.45763019565586
86513,48.25714949301757,10.449551404077441
86519,48.28632156473825,10.300792323546611
86473,48.2976467237555,10.541522403652769
97491,50.15352416611762,10.44152356653908
96151,50.01448948258939,10.703859486282505
97494,50.21616054554043,10.525522891406544
97496,50.14198880070516,10.649698100741395
97500,49.98254790148616,10.669845761215099
96106,50.088553303192754,10.787856443802486
97483,49.97118607486011,10.675211040808295
96126,50.20753751956797,10.629119129043481
97503,50.019094818253315,10.361254825714486
97437,50.02724511888312,10.530268341780161
97437,50.0390781592857,10.495906782793424
97461,50.13535162820606,10.531269107197865
96166,50.04119233061789,10.72020835841582
97478,50.00078005027488,10.54211134320803
97486,50.08488826868083,10.560152347978201
96126,50.19428896323886,10.659763777141007
97514,49.923032839342916,10.668286373225149
96176,50.14784738320108,10.741421569998478
96181,49.88796328214269,10.556909586911631
96184,50.06323084798477,10.797781791192511
97519,50.10716362192624,10.450531519714769
97522,49.986294477862764,10.579886404455713
96188,49.969883972645725,10.71776200293824
97531,50.02644323038747,10.446306153653278
97539,50.01893190468666,10.485793857280303
97475,50.01123400148177,10.586633261251512
96190,50.12686857022271,10.859133907980672
95030,50.330858529853806,11.876176454106336
95213,50.19155594406285,11.800019033677916
95138,50.36273931246025,11.653631342426607
95233,50.23219535347709,11.723776164349648
95119,50.31947308743836,11.686775598658159
95145,50.271517171679626,11.921325559473855
95111,50.25561619584899,12.04174879925939
95126,50.2242493766154,11.944544361495602
95131,50.290828952882165,11.633605825928223
95152,50.315857366156024,11.744748018480625
85051,48.70514949318231,11.427194659085355
85049,48.77099198283093,11.355872886109186
85080,48.782371004239636,11.386368279494326
87600,47.89144812437088,10.633111923316944
87600,47.90310924057835,10.60491530732263
93343,48.92855512704422,11.798851810995549
93345,48.84018565739726,11.986752655499016
93346,48.931837887174886,11.854129361045313
84048,48.62339220094547,11.77484914212752
93351,48.99338825153747,11.803100165473657
93352,48.768092149847995,11.976927783528556
93354,48.76197860538872,11.85119913365151
93356,48.88892482197022,12.018036130942436
93359,48.723201263476575,11.916536212757762
93326,48.82645651257972,11.893743444843656
93077,48.92397482710375,12.034098879214783
84094,48.696780039021675,11.779114792221385
